id,url,time,is_retweet,is_quoted,is_reply,reply_to,text,hashtag,mention,is_video,video_thumb,video_url,media_count,media,media1,media2,media3,media4,link_quoted,username_quoted,media_quoted,media_quoted1,media_quoted2,media_quoted3,media_quoted4,hashtag_quoted,mention_quoted,links_quoted,text_quoted,reply_count,rt_count,love_count
1128618551579779073,https://twitter.com/Cindvia_JKT48/status/1128618551579779073,6:10 PM - 15 May 2019,false,false,false,,"selamat berbuka puasaaaaaa! buka puasa dengan.....? 🥰",,,false,,,,,,,,,,,,,,,,,,,,123,34,478
1128604300047933441,https://twitter.com/Cindvia_JKT48/status/1128604300047933441,5:13 PM - 15 May 2019,false,true,false,,"SEE YOU ❤️ ❤️ ❤️ ❤️",,,false,,,,,,,,,https://twitter.com/officialJKT48/status/1128576735774044160,officialJKT48,"",,,,,"","","https://jkt48.com/news/detail/id/1122","[NEWS] Sign Event JKT48 Senbatsu Photobook, 'MERCI' dan Solo Photobook Cindy Yuvia, 'Decisions'
jkt48.com/news/detail/id",26,22,330
1128487101219999744,https://twitter.com/Cindvia_JKT48/status/1128487101219999744,9:27 AM - 15 May 2019,false,false,false,,"ah poni kaya sekarang aja masih dibilang anak smp, poni dulu anak sd dong  🙃 🙃 🙃 🙃",,,false,,,,,,,,,,,,,,,,,,,,118,52,600
1128486465988464640,https://twitter.com/Cindvia_JKT48/status/1128486465988464640,9:25 AM - 15 May 2019,false,false,false,,"aku bagusan poni kaya sekarang atau tebal seperti dulu? ahahahh",,,false,,,,,,,,,,,,,,,,,,,,148,39,537
1128486260815720448,https://twitter.com/Cindvia_JKT48/status/1128486260815720448,9:24 AM - 15 May 2019,false,false,false,,"poniku sudah mulai panjaaaang jadi tidak bagus ni :(",,,false,,,,,,,,,,,,,,,,,,,,55,27,458
1128486018305417220,https://twitter.com/Cindvia_JKT48/status/1128486018305417220,9:23 AM - 15 May 2019,false,false,false,,"sedang apa sedang apa? apakah hari ini banyak kegiatan 🙃 🙃",,,false,,,,,,,,,,,,,,,,,,,,64,26,405
1128285578246496257,https://twitter.com/Cindvia_JKT48/status/1128285578246496257,8:06 PM - 14 May 2019,false,false,false,,"aku lagi suka banget mam bubur sumsum  😂 😂 😂",,,false,,,,,,,,,,,,,,,,,,,,82,40,620
1128285551507849216,https://twitter.com/Cindvia_JKT48/status/1128285551507849216,8:06 PM - 14 May 2019,false,false,false,,"sedang apa sedang apa? heheheh",,,false,,,,,,,,,,,,,,,,,,,,67,36,519
1128132372765990913,https://twitter.com/Cindvia_JKT48/status/1128132372765990913,9:58 AM - 14 May 2019,false,false,false,,"haaaaiii ✨ ✨",,,false,,,,,,,,,,,,,,,,,,,,115,46,713
1127907805967446019,https://twitter.com/Cindvia_JKT48/status/1127907805967446019,7:05 PM - 13 May 2019,false,false,false,,"buka puasa mam apa tadiiii hehehe  ☺️ ☺️",,,false,,,,,,,,,,,,,,,,,,,,104,42,791
1127789076046680064,https://twitter.com/Cindvia_JKT48/status/1127789076046680064,11:14 AM - 13 May 2019,false,false,false,,"hai hai hai happy Mondaaaay?  🙆🏻‍♀️",,,false,,,,,,,,,,,,,,,,,,,,72,43,745
1127568265797033985,https://twitter.com/Cindvia_JKT48/status/1127568265797033985,8:36 PM - 12 May 2019,false,false,false,,"masih cocok ga aku sekolaaaaa hehehehe",,,false,,,,,,,,,,,,,,,,,,,,121,35,681
1127568015476682753,https://twitter.com/Cindvia_JKT48/status/1127568015476682753,8:35 PM - 12 May 2019,false,false,true,"Ayen_JKT48","bad girls ya bareng  @Eve_JKT48",,"Eve_JKT48",false,,,,,,,,,,,,,,,,,,,,15,31,476
1127564853588004864,https://twitter.com/Cindvia_JKT48/status/1127564853588004864,8:23 PM - 12 May 2019,false,false,false,,"hai hai sedang apaaa niiiii",,,false,,,,,,,,,,,,,,,,,,,,73,34,485
1127564823972044801,https://twitter.com/Cindvia_JKT48/status/1127564823972044801,8:22 PM - 12 May 2019,false,false,true,"Ayen_JKT48","huuuuu anak nakal",,,false,,,,,,,,,,,,,,,,,,,,9,27,341
1127536262770876416,https://twitter.com/Cindvia_JKT48/status/1127536262770876416,6:29 PM - 12 May 2019,false,true,false,,"hehehehehe.  💕",,,false,,,,,,,,,https://twitter.com/Nadila_JKT48/status/1127478299116965888,Nadila_JKT48,"https://pbs.twimg.com/media/D6Wbg-MU0AAuEQb.jpg","https://pbs.twimg.com/media/D6Wbg-MU0AAuEQb.jpg",,,,"","","","Anak buah yori. ",34,76,723
1127535684749647872,https://twitter.com/Cindvia_JKT48/status/1127535684749647872,6:27 PM - 12 May 2019,false,false,false,,"🐰 🐰 🐰 ❤️",,,false,,,1,"https://pbs.twimg.com/media/D6XPrVnUUAAEIE_.jpg","https://pbs.twimg.com/media/D6XPrVnUUAAEIE_.jpg",,,,,,,,,,,,,,,176,353,2148
1127368924280963072,https://twitter.com/Cindvia_JKT48/status/1127368924280963072,7:24 AM - 12 May 2019,false,false,false,,"pagipagiii hari ini aku ikut show 1 yaaa 🙆🏻‍♀️",,,false,,,,,,,,,,,,,,,,,,,,37,34,617
1127242967767322624,https://twitter.com/Cindvia_JKT48/status/1127242967767322624,11:04 PM - 11 May 2019,false,false,false,,"harus datang handshake yaaa semua  😘 ❤️ ❤️ ❤️ ❤️",,,false,,,,,,,,,,,,,,,,,,,,62,45,620
1127239523144847360,https://twitter.com/Cindvia_JKT48/status/1127239523144847360,10:50 PM - 11 May 2019,false,false,false,,"sesi handshake aku sold out terimakasih banyaaaakk  😭 😭 😭 ❤️ ❤️ ❤️ ❤️",,,false,,,,,,,,,,,,,,,,,,,,46,36,545
1127213318949576704,https://twitter.com/Cindvia_JKT48/status/1127213318949576704,9:06 PM - 11 May 2019,false,false,false,,"kacamata ku rusaaakk sadddd",,,false,,,,,,,,,,,,,,,,,,,,93,30,602
1127201981829763072,https://twitter.com/Cindvia_JKT48/status/1127201981829763072,8:21 PM - 11 May 2019,false,false,false,,"laparuuuuuuu~",,,false,,,,,,,,,,,,,,,,,,,,68,33,507
1127200222902272002,https://twitter.com/Cindvia_JKT48/status/1127200222902272002,8:14 PM - 11 May 2019,false,false,false,,"selesai kegiatan hari iniiiii, tadi ada kegiatan sama member team J terus jalan-jalan sebentar sama mama papa  💕 💕",,,false,,,,,,,,,,,,,,,,,,,,32,33,583
1127199854629752832,https://twitter.com/Cindvia_JKT48/status/1127199854629752832,8:12 PM - 11 May 2019,false,true,false,,"HAHAHA GEMEEES  ❤️ 
itu aku main hp buat post foto makanan di IG Story  😂 😂 😂",,,false,,,,,,,,,https://twitter.com/_JKT48TeamJ/status/1127198640475234304,_JKT48TeamJ,"",,,,,"","",""," Bukber Team J - Part 1. 

Selamat nonton!  ",25,36,422
1127046815398809600,https://twitter.com/Cindvia_JKT48/status/1127046815398809600,10:04 AM - 11 May 2019,false,false,false,,"haaaaaiiiii 🥰",,,false,,,,,,,,,,,,,,,,,,,,91,40,683
1126868337374449664,https://twitter.com/Cindvia_JKT48/status/1126868337374449664,10:15 PM - 10 May 2019,false,false,false,,"hari ini buka puasa sama Team J seru sekaliiiii  ❤️ ❤️ ❤️ ❤️ 
mam mam mam~",,,false,,,,,,,,,,,,,,,,,,,,56,45,727
1126867494147362816,https://twitter.com/Cindvia_JKT48/status/1126867494147362816,10:12 PM - 10 May 2019,false,true,false,,"yeeeey ❤️",,,false,,,,,,,,,https://twitter.com/_JKT48TeamJ/status/1126859899445465089,_JKT48TeamJ,"https://pbs.twimg.com/media/D6NpFIyUwAApXD2.jpg,https://pbs.twimg.com/media/D6NpFIZUYAEUzcH.jpg,https://pbs.twimg.com/media/D6NpFIaUUAARp7l.jpg","https://pbs.twimg.com/media/D6NpFIyUwAApXD2.jpg","https://pbs.twimg.com/media/D6NpFIZUYAEUzcH.jpg","https://pbs.twimg.com/media/D6NpFIaUUAARp7l.jpg",,"","","","Bukber Team J hari ini seru sekaliii. Setelah bukber kita juga ada sesi ngobrol, curhat dan rencana untuk team J kedepannya. Doakan yang terbaik ya buat team J",18,47,534
1126743971856674816,https://twitter.com/Cindvia_JKT48/status/1126743971856674816,2:01 PM - 10 May 2019,false,false,false,,"h a i s i a n g s a i a n g  😍",,,false,,,1,"https://pbs.twimg.com/media/D6L_qDLU8AE-GC8.jpg","https://pbs.twimg.com/media/D6L_qDLU8AE-GC8.jpg",,,,,,,,,,,,,,,155,274,1729
1126508318040608770,https://twitter.com/Cindvia_JKT48/status/1126508318040608770,10:24 PM - 9 May 2019,false,false,false,,"karena aku sudah tahu kalian, kalian tebak ya aku gimana~ di instagram ok ok ok? 🥰",,,false,,,,,,,,,,,,,,,,,,,,59,22,506
1126507611841449987,https://twitter.com/Cindvia_JKT48/status/1126507611841449987,10:21 PM - 9 May 2019,false,false,false,,"gemesss ya beda-beda setiap orang  😂 ❤️",,,false,,,,,,,,,,,,,,,,,,,,56,29,480
1126506914785849352,https://twitter.com/Cindvia_JKT48/status/1126506914785849352,10:19 PM - 9 May 2019,false,false,false,,"pakai piyama atau kaos sama celana?  😂",,,false,,,,,,,,,,,,,,,,,,,,124,35,565
1126506691023986689,https://twitter.com/Cindvia_JKT48/status/1126506691023986689,10:18 PM - 9 May 2019,false,false,false,,"pakai kaos kaki atau enggaaa?  😯",,,false,,,,,,,,,,,,,,,,,,,,84,26,422
1126506295740157952,https://twitter.com/Cindvia_JKT48/status/1126506295740157952,10:16 PM - 9 May 2019,false,false,false,,"atau selimutan tapi kakinya dikeluarin sebelah? hahahaha  🙆🏻‍♀️ 
siapa yang kaya giniiiiii?",,,false,,,,,,,,,,,,,,,,,,,,79,30,480
1126506194892279811,https://twitter.com/Cindvia_JKT48/status/1126506194892279811,10:16 PM - 9 May 2019,false,false,false,,"selimutan atau engga? hehehehhe 😂",,,false,,,,,,,,,,,,,,,,,,,,73,26,429
1126506132355174401,https://twitter.com/Cindvia_JKT48/status/1126506132355174401,10:16 PM - 9 May 2019,false,false,true,"Fidly_JKT48","aku sih harus pakaaai :(",,,false,,,,,,,,,,,,,,,,,,,,10,17,244
1126489770677243904,https://twitter.com/Cindvia_JKT48/status/1126489770677243904,9:11 PM - 9 May 2019,false,false,false,,"pakai guling atau engga?  😂",,,false,,,,,,,,,,,,,,,,,,,,139,48,663
1126489707922092032,https://twitter.com/Cindvia_JKT48/status/1126489707922092032,9:10 PM - 9 May 2019,false,false,false,,"kalian lebih suka bobo pakai bantal atau tanpa bantal?  🙆🏻‍♀️",,,false,,,,,,,,,,,,,,,,,,,,152,43,654
1126489536282804225,https://twitter.com/Cindvia_JKT48/status/1126489536282804225,9:10 PM - 9 May 2019,false,false,false,,"lagi apa lagi apaa? aku hari ini mam es krim ikaaaan wuwuwu kangenn hehehe  🤗",,,false,,,,,,,,,,,,,,,,,,,,69,31,520
1126351075718516736,https://twitter.com/Cindvia_JKT48/status/1126351075718516736,11:59 AM - 9 May 2019,false,false,false,,"hai hai hai semangat todaaaayyyy?  🤗",,,false,,,,,,,,,,,,,,,,,,,,76,46,736
1126079924597477376,https://twitter.com/Cindvia_JKT48/status/1126079924597477376,6:02 PM - 8 May 2019,false,false,false,,"selamat berbuka puasaaaa! mam apa mam apa kepoooo :(",,,false,,,,,,,,,,,,,,,,,,,,152,64,905
1125981955550367744,https://twitter.com/Cindvia_JKT48/status/1125981955550367744,11:33 AM - 8 May 2019,false,false,false,,"semangat puasaaaanya! 💕 💕 💕",,,false,,,,,,,,,,,,,,,,,,,,76,67,806
1125754638425157633,https://twitter.com/Cindvia_JKT48/status/1125754638425157633,8:29 PM - 7 May 2019,false,false,false,,"☺️ 😊 😉 ❤️ ❤️ ❤️ 
miss me 3000???? hehehe~ luv! ✨",,,false,,,3,"https://pbs.twimg.com/media/D5973UlU8Ac2hJD.jpg,https://pbs.twimg.com/media/D5973UjU8AAhjEU.jpg,https://pbs.twimg.com/media/D5973UmU8AEjscw.jpg","https://pbs.twimg.com/media/D5973UlU8Ac2hJD.jpg","https://pbs.twimg.com/media/D5973UjU8AAhjEU.jpg","https://pbs.twimg.com/media/D5973UmU8AEjscw.jpg",,,,,,,,,,,,,150,317,1881
1125752494510956545,https://twitter.com/Cindvia_JKT48/status/1125752494510956545,8:21 PM - 7 May 2019,false,false,false,,"haaaai habis latihaaan  🙆🏻‍♀️ 🙆🏻‍♀️  tapi masi ngobrol-ngobrol sama yang lain ni hehehehe 🧡",,,false,,,,,,,,,,,,,,,,,,,,41,35,619
1125622856484704259,https://twitter.com/Cindvia_JKT48/status/1125622856484704259,11:46 AM - 7 May 2019,false,false,false,,"h a i i i i i i",,,false,,,,,,,,,,,,,,,,,,,,112,48,764
1125490488859959296,https://twitter.com/Cindvia_JKT48/status/1125490488859959296,3:00 AM - 7 May 2019,false,false,false,,"sahur sahuuuuuuurr hehehh~",,,false,,,,,,,,,,,,,,,,,,,,119,72,871
1125412136463716352,https://twitter.com/Cindvia_JKT48/status/1125412136463716352,9:48 PM - 6 May 2019,false,false,false,,"hai tadi buka puasa mam apaaaaaa hehehehe",,,false,,,,,,,,,,,,,,,,,,,,103,40,670
1125363650582048769,https://twitter.com/Cindvia_JKT48/status/1125363650582048769,6:36 PM - 6 May 2019,false,false,true,"Ayen_JKT48","jadi ini papa aku?",,,false,,,,,,,,,,,,,,,,,,,,27,19,373
1125337981957459968,https://twitter.com/Cindvia_JKT48/status/1125337981957459968,4:54 PM - 6 May 2019,false,false,false,,"  ❤️ ❤️ ❤️  nanti aku cerita-cerita ya!",,,false,,,,,,,,,,,,,,,,,,,,29,31,390
1125337664167616513,https://twitter.com/Cindvia_JKT48/status/1125337664167616513,4:53 PM - 6 May 2019,false,false,true,"Ayen_JKT48","iya buat ona chan gapapa kok aku sabar  😘 ❤️",,,false,,,,,,,,,,,,,,,,,,,,5,25,327
1125335877926834176,https://twitter.com/Cindvia_JKT48/status/1125335877926834176,4:45 PM - 6 May 2019,false,false,true,"Ayen_JKT48","budayakan membaca ya mama ona",,,false,,,1,"https://pbs.twimg.com/media/D53_AuEUwAA7L8V.jpg","https://pbs.twimg.com/media/D53_AuEUwAA7L8V.jpg",,,,,,,,,,,,,,,17,25,229
1125332799253147648,https://twitter.com/Cindvia_JKT48/status/1125332799253147648,4:33 PM - 6 May 2019,false,false,false,,"secara tidak langsung jadi lihat semua story orang hahaha lucu juga ya 😂 ❤️",,,false,,,,,,,,,,,,,,,,,,,,25,25,479
1125332626577866753,https://twitter.com/Cindvia_JKT48/status/1125332626577866753,4:33 PM - 6 May 2019,false,false,false,,"pegal juga ya ternyata, tapi gapapa... sudah lihat belum ni? hehehe",,,false,,,,,,,,,,,,,,,,,,,,23,24,492
1125332484416126977,https://twitter.com/Cindvia_JKT48/status/1125332484416126977,4:32 PM - 6 May 2019,false,false,false,,"habis ucapin terimakasih satu-persatu ke semua teman-teman yang sudah bantu aku promo Photobook Solo aku  💖 💖 💖  senang 🤗 ✨",,,false,,,,,,,,,,,,,,,,,,,,34,51,659
1125305739281436672,https://twitter.com/Cindvia_JKT48/status/1125305739281436672,2:46 PM - 6 May 2019,false,true,false,,"❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️",,,false,,,,,,,,,https://twitter.com/officialJKT48/status/1125299064965193729,officialJKT48,"https://pbs.twimg.com/media/D53dh-RUEAEplkg.jpg","https://pbs.twimg.com/media/D53dh-RUEAEplkg.jpg",,,,"","Cindvia_JKT48,Cindvia_JKT48","https://jkt48.com/yupipb","Dapatkan Solo Photobook @Cindvia_JKT48, 'Decisions' sekarang juga! Lakukan pre-order sekarang dan dapatkan tanda tangan langsung dari @Cindvia_JKT48. Klik link berikut ini untuk informasi lebih lanjut: jkt48.com/yupipb ",33,53,502
1125252263931289601,https://twitter.com/Cindvia_JKT48/status/1125252263931289601,11:13 AM - 6 May 2019,false,false,false,,"semangat puasanyaaa!! loveee 💖",,,false,,,,,,,,,,,,,,,,,,,,88,71,765
1125058578094510080,https://twitter.com/Cindvia_JKT48/status/1125058578094510080,10:24 PM - 5 May 2019,false,false,false,,"sahur pertama nanti kira-kira mau mam apaa??? 🙆🏻‍♀️",,,false,,,,,,,,,,,,,,,,,,,,170,58,899
1125058359206395904,https://twitter.com/Cindvia_JKT48/status/1125058359206395904,10:23 PM - 5 May 2019,false,false,false,,"sedang apa sedang apaaaa",,,false,,,,,,,,,,,,,,,,,,,,76,35,509
1125058097465053184,https://twitter.com/Cindvia_JKT48/status/1125058097465053184,10:22 PM - 5 May 2019,false,false,false,,"seru juga yaaaaahh, tapi bosan lama-lama... aku gabisa kayanya kalau setiap hari malasan doang  😂",,,false,,,,,,,,,,,,,,,,,,,,58,36,569
1125057875275960320,https://twitter.com/Cindvia_JKT48/status/1125057875275960320,10:21 PM - 5 May 2019,false,false,false,,"seharian ini bermalas-malas ria bareng dd aku ahahahaha  😂",,,false,,,,,,,,,,,,,,,,,,,,35,35,529
1125017874744012801,https://twitter.com/Cindvia_JKT48/status/1125017874744012801,7:42 PM - 5 May 2019,false,false,false,,"",,,false,,,,,,,,,,,,,,,,,,,,83,115,791
1124895167628976128,https://twitter.com/Cindvia_JKT48/status/1124895167628976128,11:34 AM - 5 May 2019,false,false,false,,"happy sundaaaay! happy weekeeend  🥰 ❤️",,,false,,,,,,,,,,,,,,,,,,,,68,56,730
1124695326961438720,https://twitter.com/Cindvia_JKT48/status/1124695326961438720,10:20 PM - 4 May 2019,false,false,false,,"Idol no Yoake ✨ 
Go Go Go  ❤️",,,false,,,2,"https://pbs.twimg.com/media/D5u4btRV4AAw4_F.jpg,https://pbs.twimg.com/media/D5u4btPV4AAbH-k.jpg","https://pbs.twimg.com/media/D5u4btRV4AAw4_F.jpg","https://pbs.twimg.com/media/D5u4btPV4AAbH-k.jpg",,,,,,,,,,,,,,87,311,1785
1124602761851498496,https://twitter.com/Cindvia_JKT48/status/1124602761851498496,4:12 PM - 4 May 2019,false,false,true,"gabyJKT48","makan siang pake lemper, ih ga kenyang masih laper",,,false,,,,,,,,,,,,,,,,,,,,69,27,505
1124515147014217728,https://twitter.com/Cindvia_JKT48/status/1124515147014217728,10:24 AM - 4 May 2019,false,false,false,,"hari ini mau ngapain ya hehehehehe",,,false,,,,,,,,,,,,,,,,,,,,95,44,669
1124203163093876738,https://twitter.com/Cindvia_JKT48/status/1124203163093876738,1:44 PM - 3 May 2019,false,true,false,,"YEAY ❤️",,,false,,,,,,,,,https://twitter.com/officialJKT48/status/1124202560665968642,officialJKT48,"https://pbs.twimg.com/media/D5n4Q_fUIAEYNXA.jpg","https://pbs.twimg.com/media/D5n4Q_fUIAEYNXA.jpg",,,,"","","","Lagu-lagu “Sousenkyo 2018 Top 3” sekarang ini sudah bisa kamu dengarkan di digital platform. Dapatkan dan nikmati lagu-lagunya sekarang juga! ",39,56,614
1124170922292723713,https://twitter.com/Cindvia_JKT48/status/1124170922292723713,11:36 AM - 3 May 2019,false,false,false,,"h a i i i i  😘",,,false,,,,,,,,,,,,,,,,,,,,134,52,830
1123996466190651397,https://twitter.com/Cindvia_JKT48/status/1123996466190651397,12:03 AM - 3 May 2019,false,false,false,,"expressions.  💕 💕",,,false,,,4,"https://pbs.twimg.com/media/D5k8z-tWkAE8qu-.jpg,https://pbs.twimg.com/media/D5k8z-tW0AM5XQM.jpg,https://pbs.twimg.com/media/D5k8z-uWAAA3gig.jpg,https://pbs.twimg.com/media/D5k8z-3X4AAUBwa.jpg","https://pbs.twimg.com/media/D5k8z-tWkAE8qu-.jpg","https://pbs.twimg.com/media/D5k8z-tW0AM5XQM.jpg","https://pbs.twimg.com/media/D5k8z-uWAAA3gig.jpg","https://pbs.twimg.com/media/D5k8z-3X4AAUBwa.jpg",,,,,,,,,,,,108,319,1817
1123992351234560000,https://twitter.com/Cindvia_JKT48/status/1123992351234560000,11:47 PM - 2 May 2019,false,false,false,,"yeeey selesai kegiatan hari iniiiiii 😍",,,false,,,,,,,,,,,,,,,,,,,,47,38,584
1123821033746837504,https://twitter.com/Cindvia_JKT48/status/1123821033746837504,12:26 PM - 2 May 2019,false,false,false,,"Idol no Yoake? 🙆🏻‍♀️ 🙆🏻‍♀️ 🙆🏻‍♀️",,,false,,,,,,,,,,,,,,,,,,,,71,47,747
1123566667429076993,https://twitter.com/Cindvia_JKT48/status/1123566667429076993,7:35 PM - 1 May 2019,false,false,false,,"pengen es doger",,,false,,,,,,,,,,,,,,,,,,,,124,58,889
1123496116710862854,https://twitter.com/Cindvia_JKT48/status/1123496116710862854,2:55 PM - 1 May 2019,false,false,false,,"gapapa deh semangat biar tambah tinggi heheheheh",,,false,,,,,,,,,,,,,,,,,,,,75,44,553
1123494765385932805,https://twitter.com/Cindvia_JKT48/status/1123494765385932805,2:50 PM - 1 May 2019,false,false,false,,"terus kadang pengen mam ini itu ini itu omg",,,false,,,,,,,,,,,,,,,,,,,,45,39,545
1123494651472703488,https://twitter.com/Cindvia_JKT48/status/1123494651472703488,2:49 PM - 1 May 2019,false,false,false,,"kenapa sih perut ini rasanya lapar terus hiks",,,false,,,,,,,,,,,,,,,,,,,,84,49,674
1123494213709176833,https://twitter.com/Cindvia_JKT48/status/1123494213709176833,2:47 PM - 1 May 2019,false,false,true,"gabyJKT48","della :(",,,false,,,,,,,,,,,,,,,,,,,,13,22,442
1123455932732723203,https://twitter.com/Cindvia_JKT48/status/1123455932732723203,12:15 PM - 1 May 2019,false,false,false,,"haaai siangsiangsiang saiang 😍",,,false,,,,,,,,,,,,,,,,,,,,81,37,644
1123287767545335808,https://twitter.com/Cindvia_JKT48/status/1123287767545335808,1:07 AM - 1 May 2019,false,false,false,,"nighty night  🧚🏻‍♀️ 🧚🏻‍♀️",,,true,https://pbs.twimg.com/ext_tw_video_thumb/1123287545532506112/pu/img/CcEijPDacCTbH7jt.jpg,,0,"",,,,,,,,,,,,,,,,65,222,1409
1123287022142017536,https://twitter.com/Cindvia_JKT48/status/1123287022142017536,1:04 AM - 1 May 2019,false,false,true,"Julie_JKT48","iyaaaa, kok tahuuu???",,,false,,,,,,,,,,,,,,,,,,,,19,17,243
1123201671012597760,https://twitter.com/Cindvia_JKT48/status/1123201671012597760,7:25 PM - 30 Apr 2019,false,false,false,,"love you 3000!!!!! 💕 💕",,,false,,,,,,,,,,,,,,,,,,,,114,127,1048
1123199479295778827,https://twitter.com/Cindvia_JKT48/status/1123199479295778827,7:16 PM - 30 Apr 2019,false,false,false,,"HABIS NONTON AVENGERS  🤗 🤗 🤗  hehehe, sekarang lapar sekaliiiii :)))):((((",,,false,,,,,,,,,,,,,,,,,,,,74,48,672
1123068793507344384,https://twitter.com/Cindvia_JKT48/status/1123068793507344384,10:37 AM - 30 Apr 2019,false,false,false,,"h a i i i i i i i i i",,,false,,,,,,,,,,,,,,,,,,,,96,53,723
1122899579970580480,https://twitter.com/Cindvia_JKT48/status/1122899579970580480,11:24 PM - 29 Apr 2019,false,false,false,,"hari ini boboan boboan boboan dan boboan  🙆🏻‍♀️",,,false,,,,,,,,,,,,,,,,,,,,63,45,683
1122848124332990466,https://twitter.com/Cindvia_JKT48/status/1122848124332990466,8:00 PM - 29 Apr 2019,false,false,false,,"hari mam banyak sekali... soalnya masakan mama  😍 😍",,,false,,,,,,,,,,,,,,,,,,,,70,40,656
1122730690317918214,https://twitter.com/Cindvia_JKT48/status/1122730690317918214,12:13 PM - 29 Apr 2019,false,false,false,,"h a i i i 💕",,,false,,,,,,,,,,,,,,,,,,,,108,47,767
1122531755225833472,https://twitter.com/Cindvia_JKT48/status/1122531755225833472,11:03 PM - 28 Apr 2019,false,false,false,,"💖",,,false,,,1,"https://pbs.twimg.com/media/D5QIrcaUYAEu4wb.jpg","https://pbs.twimg.com/media/D5QIrcaUYAEu4wb.jpg",,,,,,,,,,,,,,,105,251,1618
1122429465479397376,https://twitter.com/_JKT48TeamJ/status/1122429465479397376,4:16 PM - 28 Apr 2019,true,false,false,,"[VIDEO PART 2]
Good friend like a star. You don’t always see them, but you know they are there.
Thank you  @shaniaJKT48   💕  I Love you~

See u on top
 #ShaniaGraduation","#ShaniaGraduation","shaniaJKT48",true,https://pbs.twimg.com/ext_tw_video_thumb/1122424797793669120/pu/img/4zmoBT9C-qD_qhAF.jpg,,0,"",,,,,,,,,,,,,,,,22,550,1524
1122410237334450176,https://twitter.com/_JKT48TeamJ/status/1122410237334450176,3:00 PM - 28 Apr 2019,true,false,false,,"[PART 1] Shania itu ..
 #ShaniaGraduation","#ShaniaGraduation",,true,https://pbs.twimg.com/ext_tw_video_thumb/1122408103494868992/pu/img/sEXYywTQlAegpEea.jpg,,0,"",,,,,,,,,,,,,,,,60,767,1969
1122345480803864578,https://twitter.com/Cindvia_JKT48/status/1122345480803864578,10:43 AM - 28 Apr 2019,false,false,false,,"mam apa tadiiii pagi?",,,false,,,,,,,,,,,,,,,,,,,,120,32,632
1122345186380484608,https://twitter.com/Cindvia_JKT48/status/1122345186380484608,10:41 AM - 28 Apr 2019,false,false,true,"uty_bonita,Viny_JKT48","aku juga beluuuuum",,,false,,,,,,,,,,,,,,,,,,,,25,25,360
1122335170730676224,https://twitter.com/Cindvia_JKT48/status/1122335170730676224,10:02 AM - 28 Apr 2019,false,false,false,,"bertemu hari ini? 🙆🏻‍♀️",,,false,,,,,,,,,,,,,,,,,,,,53,32,559
1122196336571326466,https://twitter.com/Cindvia_JKT48/status/1122196336571326466,12:50 AM - 28 Apr 2019,false,false,false,,"aku ga mam esssssss :(( kemarin kan flu, sekarang batuk pilek  🤗 ✨",,,false,,,,,,,,,,,,,,,,,,,,61,33,585
1122196129196597248,https://twitter.com/Cindvia_JKT48/status/1122196129196597248,12:49 AM - 28 Apr 2019,false,false,true,"Ayen_JKT48","hmm",,,false,,,,,,,,,,,,,,,,,,,,15,25,394
1122195835280748544,https://twitter.com/Cindvia_JKT48/status/1122195835280748544,12:48 AM - 28 Apr 2019,false,false,false,,"habis mam seafooood hehehe",,,false,,,,,,,,,,,,,,,,,,,,26,31,508
1122192069093494784,https://twitter.com/Cindvia_JKT48/status/1122192069093494784,12:33 AM - 28 Apr 2019,false,false,false,,"sekarang batuk how how",,,false,,,,,,,,,,,,,,,,,,,,49,34,457
1122189295714832384,https://twitter.com/Cindvia_JKT48/status/1122189295714832384,12:22 AM - 28 Apr 2019,false,false,false,,"happy graduation  @shaniaJKT48   ❤️ 
besok show terakhir dede Caniya di theater, see youuuu  ✨",,"shaniaJKT48",false,,,1,"https://pbs.twimg.com/media/D5LRNkWUIAARz2i.jpg","https://pbs.twimg.com/media/D5LRNkWUIAARz2i.jpg",,,,,,,,,,,,,,,30,238,1042
1122181100225171456,https://twitter.com/Cindvia_JKT48/status/1122181100225171456,11:49 PM - 27 Apr 2019,false,false,false,,"thankyou for today.  😍 😍 😍",,,false,,,2,"https://pbs.twimg.com/media/D5LJwWqUIAEoj1h.jpg,https://pbs.twimg.com/media/D5LJwWoU8AAVq10.jpg","https://pbs.twimg.com/media/D5LJwWqUIAEoj1h.jpg","https://pbs.twimg.com/media/D5LJwWoU8AAVq10.jpg",,,,,,,,,,,,,,60,215,1224
1121939663743148032,https://twitter.com/Cindvia_JKT48/status/1121939663743148032,7:50 AM - 27 Apr 2019,false,false,false,,"seeeee uuuuuu ❤️",,,false,,,,,,,,,,,,,,,,,,,,57,49,759
1121866140714541056,https://twitter.com/Cindvia_JKT48/status/1121866140714541056,2:58 AM - 27 Apr 2019,false,false,false,,"selesai kegiataaaaan yeeeyy  😍  semangat semangaaat",,,false,,,,,,,,,,,,,,,,,,,,37,29,611
1121800887037378560,https://twitter.com/Cindvia_JKT48/status/1121800887037378560,10:39 PM - 26 Apr 2019,false,false,false,,"semangat! 💓",,,false,,,,,,,,,,,,,,,,,,,,73,36,661
